Wall time,Step,Value
1744556908.9032037,0,0.0
1744557037.1637876,1,0.05000000074505806
1744557158.9222853,2,0.10000000149011612
1744557281.6351314,3,0.15000000596046448
1744557404.2924356,4,0.20000000298023224
1744557526.6304767,5,0.25
1744557648.5694716,6,0.30000001192092896
1744557770.6853323,7,0.3499999940395355
1744557892.453403,8,0.4000000059604645
1744558016.1007376,9,0.44999998807907104
1744558139.989486,10,0.5
1744558261.986368,11,0.550000011920929
1744558383.476878,12,0.6000000238418579
1744558506.1786532,13,0.6499999761581421
1744558629.0211043,14,0.699999988079071
1744558753.0271263,15,0.75
1744558876.5795536,16,0.800000011920929
1744558998.1981611,17,0.8500000238418579
1744559122.0960827,18,0.8999999761581421
1744559244.832282,19,0.949999988079071
1744559369.302625,20,0.0
1744559494.6639054,21,0.05000000074505806
1744559617.7257779,22,0.10000000149011612
1744559740.1661932,23,0.15000000596046448
1744559863.586052,24,0.20000000298023224
1744559987.0253654,25,0.25
1744560111.5729477,26,0.30000001192092896
1744560234.608959,27,0.3499999940395355
1744560359.6064267,28,0.4000000059604645
1744560484.7705243,29,0.44999998807907104
1744560607.9072356,30,0.5
1744560732.1338756,31,0.550000011920929
1744560854.4629078,32,0.6000000238418579
1744560976.241464,33,0.6499999761581421
1744561100.1224155,34,0.699999988079071
1744561224.1715066,35,0.75
1744561346.1715536,36,0.800000011920929
1744561469.4984436,37,0.8500000238418579
1744561593.7138515,38,0.8999999761581421
1744561715.71468,39,0.949999988079071
1744561839.3520374,40,0.0
1744561961.477871,41,0.05000000074505806
1744562085.2643437,42,0.10000000149011612
1744562207.4059188,43,0.15000000596046448
1744562330.267077,44,0.20000000298023224
1744562453.8940148,45,0.25
1744562577.022256,46,0.30000001192092896
1744562699.1146348,47,0.3499999940395355
1744562820.765328,48,0.4000000059604645
1744562942.8719902,49,0.44999998807907104
1744563066.1963742,50,0.5
1744563189.3491125,51,0.550000011920929
1744563313.2377214,52,0.6000000238418579
1744563436.2212446,53,0.6499999761581421
1744563557.804371,54,0.699999988079071
1744563679.0200953,55,0.75
1744563800.729867,56,0.800000011920929
1744563924.5439234,57,0.8500000238418579
1744564047.1465254,58,0.8999999761581421
1744564170.8322463,59,0.949999988079071
1744564292.8525555,60,0.0
1744564415.1318228,61,0.05000000074505806
1744564538.7040749,62,0.10000000149011612
1744564661.1294417,63,0.15000000596046448
1744564784.8938463,64,0.20000000298023224
1744564906.2920218,65,0.25
1744565027.9472058,66,0.30000001192092896
1744565151.9667804,67,0.3499999940395355
1744565276.1026998,68,0.4000000059604645
1744565399.7875679,69,0.44999998807907104
1744565524.4384506,70,0.5
1744565645.9395983,71,0.550000011920929
