Wall time,Step,Value
1746452084.9025247,0,0.038250330835580826
1746452168.820617,1,0.009980977512896061
1746452252.7860541,2,0.007766461931169033
1746452336.8097286,3,0.006768129765987396
1746452420.9412076,4,0.005713304504752159
1746452504.9711921,5,0.005531730595976114
1746452589.03362,6,0.004987293854355812
1746452673.123716,7,0.0048829903826117516
1746452757.1607199,8,0.004561147186905146
1746452841.1653564,9,0.004462270997464657
1746452925.5782502,10,0.004282701760530472
1746453009.6706605,11,0.004083831794559956
1746453093.7260365,12,0.003916858695447445
1746453177.813107,13,0.0038498679641634226
1746453261.8168845,14,0.003911125008016825
1746453345.8652272,15,0.0037861939053982496
1746453429.86001,16,0.0036454389337450266
1746453513.9998786,17,0.0036907773464918137
1746453598.2067637,18,0.003578260075300932
1746453682.290214,19,0.003470198716968298
1746453766.532129,20,0.003464183770120144
1746453850.566324,21,0.00334650045260787
1746453934.610156,22,0.003396411659196019
1746454018.6288095,23,0.003484841203317046
1746454102.5712073,24,0.0032335103023797274
1746454186.461719,25,0.0032136065419763327
1746454270.5505712,26,0.00324684614315629
1746454354.5320013,27,0.003221009625121951
1746454438.6839924,28,0.003237407421693206
1746454522.8157225,29,0.0030631248373538256
1746454628.7539544,30,0.00316764903254807
1746454712.9046457,31,0.003080204827710986
1746454797.0490985,32,0.0031669512391090393
1746454881.180788,33,0.003131747478619218
1746454965.4365122,34,0.00289487955160439
1746455049.569163,35,0.0028978874906897545
1746455133.8110566,36,0.0030802572146058083
1746455218.069177,37,0.002900289138779044
1746455302.1435084,38,0.0029346973169595003
1746455386.3396027,39,0.0029317080043256283
1746455470.7967737,40,0.002856156090274453
1746455555.0263278,41,0.0029698871076107025
1746455639.2606342,42,0.0029018884524703026
1746455723.5022871,43,0.00300856726244092
1746455807.738055,44,0.0029846499674022198
1746455891.9996579,45,0.0027766770217567682
1746455976.245757,46,0.002848853124305606
1746456060.3450499,47,0.0027360557578504086
1746456144.5638912,48,0.002791588893160224
1746456228.6308577,49,0.0027292254380881786
1746456313.1350434,50,0.002861479064449668
1746456397.3918335,51,0.0028513760771602392
1746456481.57443,52,0.0027716029435396194
1746456565.5995257,53,0.002759675495326519
1746456649.8579283,54,0.0027346895076334476
1746456734.029057,55,0.0026293715927749872
1746456818.1939824,56,0.0026121954433619976
1746456902.4944446,57,0.0027916524559259415
1746456986.741195,58,0.00271212519146502
1746457070.8930628,59,0.0027042138390243053
1746457176.9511526,60,0.0027767792344093323
1746457260.9838035,61,0.002689775312319398
1746457345.0447638,62,0.0026318449527025223
1746457429.2606847,63,0.002684175968170166
1746457513.521309,64,0.0026227792259305716
1746457597.75994,65,0.0025497865863144398
1746457682.015821,66,0.0025802345480769873
1746457766.2148697,67,0.002674141200259328
1746457850.4032955,68,0.0025690868496894836
1746457934.5837502,69,0.0026738157030194998
1746458019.0628273,70,0.0026753644924610853
1746458103.3215356,71,0.0026763039641082287
1746458187.5299206,72,0.0025508617982268333
1746458271.7781436,73,0.0026593804359436035
1746458355.9884255,74,0.0026236025150865316
1746458440.204049,75,0.0027204437647014856
1746458524.4073503,76,0.0027765443082898855
1746458608.6243894,77,0.0024893723893910646
1746458692.8974981,78,0.0025768564082682133
1746458777.055679,79,0.0025036979932338
1746458861.4698954,80,0.0026962999254465103
1746458945.6502025,81,0.002647349378094077
1746459029.8704576,82,0.002454583765938878
1746459114.0891998,83,0.002472340827807784
1746459198.3552125,84,0.0026261371094733477
1746459282.6039238,85,0.0023731328547000885
1746459366.845572,86,0.0024799667298793793
1746459451.0972178,87,0.002605088520795107
1746459535.3057442,88,0.0025636255741119385
1746459619.519999,89,0.002538985339924693
1746459725.293101,90,0.0024725727271288633
1746459809.4921994,91,0.0024788430891931057
1746459893.6582685,92,0.0024595214053988457
1746459977.8656907,93,0.0024078560527414083
1746460062.0400667,94,0.0025521921925246716
1746460146.2662542,95,0.0024905174504965544
1746460230.4596872,96,0.0025652197655290365
1746460314.760054,97,0.0023360997438430786
1746460398.9625587,98,0.0025475318543612957
1746460483.1558003,99,0.002360762096941471
1746460567.5710227,100,0.0024898068513721228
1746460651.7430372,101,0.0024447469040751457
1746460735.91745,102,0.0024466190952807665
1746460820.1437984,103,0.002477941568940878
1746460904.3992484,104,0.002556615276262164
1746460988.7048922,105,0.002425998216494918
1746461072.8508472,106,0.0022862388286739588
1746461157.0638118,107,0.0023270815145224333
1746461241.3260548,108,0.00232993857935071
1746461325.542438,109,0.0024815471842885017
1746461410.0534542,110,0.0024466875474900007
1746461494.2774842,111,0.002348816255107522
1746461578.5035858,112,0.0024267302360385656
1746461662.71157,113,0.002548447111621499
1746461746.939115,114,0.002414930844679475
1746461831.1843917,115,0.0022294544614851475
1746461915.4475193,116,0.0023920100647956133
1746461999.7027938,117,0.0024497455451637506
1746462083.934967,118,0.0024401468690484762
1746462168.1266062,119,0.0023167082108557224
1746462275.775938,120,0.002286744536831975
1746462360.0525432,121,0.002409550826996565
1746462444.2983608,122,0.0023405849933624268
1746462528.5871525,123,0.002274962142109871
1746462612.8479652,124,0.0023515652865171432
1746462697.0842426,125,0.0023837790358811617
1746462781.3346317,126,0.002354451920837164
1746462865.581597,127,0.002343440195545554
1746462949.810869,128,0.0023690983653068542
1746463034.105546,129,0.002445869380608201
1746463118.6242054,130,0.0023029684089124203
1746463202.8269742,131,0.002352533396333456
1746463287.129383,132,0.0023560812696814537
1746463371.363667,133,0.0022304572630673647
1746463455.6108375,134,0.0023012522142380476
1746463539.874294,135,0.002477245172485709
1746463624.089033,136,0.0023887234274297953
1746463708.1750479,137,0.0021854855585843325
1746463792.3740876,138,0.0022171714808791876
1746463876.5831046,139,0.00222950940951705
1746463961.0609393,140,0.002404899336397648
1746464045.261947,141,0.002327636117115617
1746464129.466916,142,0.002224426716566086
1746464213.7962875,143,0.0022394154220819473
1746464298.0718179,144,0.0022250614129006863
1746464382.489953,145,0.002274801256135106
1746464466.9449525,146,0.002261991612613201
1746464551.3298342,147,0.00226886966265738
1746464635.70173,148,0.0022102822549641132
1746464722.0283287,149,0.002297305269166827
1746464888.2940707,150,0.0023253830149769783
1746465007.955223,151,0.0021727397106587887
1746465129.2956898,152,0.0022095278836786747
1746465249.6884518,153,0.0022180909290909767
1746465369.5608828,154,0.00221176166087389
1746465490.2143223,155,0.0021053922828286886
1746465584.638524,156,0.002223418327048421
1746465671.6147223,157,0.0021571821998804808
1746465761.1235662,158,0.002219217363744974
1746465848.2136517,159,0.002173373708501458
1746465936.6961477,160,0.0021772750187665224
1746466024.0547082,161,0.002218230627477169
1746466109.1752255,162,0.0021436933893710375
1746466193.5003376,163,0.0020993694197386503
1746466277.7936292,164,0.0022270693443715572
1746466362.1238053,165,0.0021111820824444294
1746466446.4664214,166,0.0020767354872077703
1746466530.775258,167,0.0022383318282663822
1746466615.06971,168,0.0020899446681141853
1746466699.3197477,169,0.0021744915284216404
1746466783.9359777,170,0.0022939108312129974
1746466868.2371898,171,0.002170804888010025
1746466952.4938133,172,0.0021808126475661993
1746467036.7584772,173,0.002162147779017687
1746467121.0614219,174,0.0021745457779616117
1746467205.4237325,175,0.0021024043671786785
1746467289.7993639,176,0.0020807571709156036
1746467374.1658854,177,0.002058271551504731
1746467458.2790735,178,0.002094902331009507
1746467542.5401225,179,0.0021342479158192873
1746467648.6561518,180,0.0022504478693008423
1746467732.9339328,181,0.0021262282971292734
1746467817.241204,182,0.002135142218321562
1746467901.4840434,183,0.0021541579626500607
1746467985.7209108,184,0.001988372066989541
1746468069.990156,185,0.002122069476172328
1746468154.2559946,186,0.002085532061755657
1746468238.562474,187,0.002071216469630599
1746468322.9012988,188,0.0020290506072342396
1746468407.2686923,189,0.0021460847929120064
1746468491.9310193,190,0.002069727284833789
1746468576.0640059,191,0.0021484214812517166
1746468660.3182135,192,0.0020864869002252817
1746468744.5592504,193,0.0020591646898537874
1746468828.771939,194,0.0021385785657912493
1746468912.9614372,195,0.0020744320936501026
1746468997.2117367,196,0.0019928610417991877
1746469081.5717309,197,0.0020300804171711206
1746469165.9567347,198,0.002105406718328595
1746469250.27993,199,0.0020529732573777437
1746469334.8299217,200,0.0020547760650515556
1746469419.0508199,201,0.0020924934651702642
1746469503.314183,202,0.0020345679949969053
1746469587.5615394,203,0.002084457315504551
1746469671.890356,204,0.002054670127108693
1746469756.1870105,205,0.002099547768011689
1746469840.4612334,206,0.0019902558997273445
1746469924.7448418,207,0.0020770463161170483
1746470009.013372,208,0.0020401845686137676
1746470093.2576923,209,0.002015600446611643
1746470200.581384,210,0.0020772621501237154
1746470284.9216826,211,0.0020515338983386755
1746470369.1834683,212,0.00196419027633965
1746470453.4336011,213,0.002120017306879163
1746470537.7098877,214,0.0020114746876060963
1746470621.9700072,215,0.0020663547329604626
1746470706.253612,216,0.002016562968492508
1746470790.5457723,217,0.0019529237179085612
1746470874.8106859,218,0.0019081541104242206
1746470959.1571422,219,0.0020821813959628344
1746471043.7194192,220,0.001972732599824667
1746471128.0392451,221,0.0021024669986218214
1746471212.3317494,222,0.0019645027350634336
1746471296.6415462,223,0.0020046888384968042
1746471380.963815,224,0.0020225257612764835
1746471465.2588003,225,0.0019488637335598469
1746471549.6046033,226,0.0018657627515494823
1746471633.8896627,227,0.0019809219520539045
1746471718.1764057,228,0.001972744008526206
1746471802.543506,229,0.0019056680612266064
1746471887.1680465,230,0.0020660951267927885
1746471971.541781,231,0.0020147908944636583
1746472055.9260025,232,0.001869005966000259
1746472140.2523558,233,0.0018565262435004115
1746472224.6406221,234,0.0019031786359846592
1746472309.0953784,235,0.001961022848263383
1746472393.593114,236,0.0018319465452805161
1746472477.949674,237,0.0018790308386087418
1746472562.3480759,238,0.0019516755128279328
1746472646.7301614,239,0.001867117127403617
1746472753.8677745,240,0.001971575664356351
1746472838.2092152,241,0.0018594060093164444
1746472922.5609293,242,0.0019365813350304961
1746473006.9141905,243,0.001845535822212696
1746473091.3142748,244,0.002038082107901573
1746473175.6366735,245,0.001965476432815194
1746473259.9286613,246,0.0018944104667752981
1746473344.1954508,247,0.0018732042517513037
1746473428.4975321,248,0.0018547216895967722
1746473535.3097923,249,0.001995367929339409
1746473619.9344754,250,0.0018920699367299676
1746473704.2774355,251,0.00196230411529541
1746473788.6564465,252,0.001965785399079323
1746473872.9540527,253,0.0020342767238616943
1746473957.2398396,254,0.0018473578384146094
1746474041.5572314,255,0.0019282081630080938
1746474125.9572234,256,0.001800185302272439
1746474210.2921207,257,0.0019360579317435622
1746474294.6261158,258,0.0019251630874350667
1746474379.0026095,259,0.0018191967392340302
1746474463.6001008,260,0.001885089441202581
1746474582.6045427,261,0.0018246970139443874
1746475147.4813986,262,0.0018700313521549106
1746475367.3579996,263,0.001992069650441408
1746475543.6897492,264,0.001952271442860365
1746475719.9690228,265,0.0018860999261960387
1746475895.8114533,266,0.0018344498239457607
1746476072.1181166,267,0.0019088407279923558
1746476248.410561,268,0.0018613515421748161
1746476424.7140603,269,0.0018504313193261623
1746476626.4587896,270,0.0018133382545784116
1746476802.7413561,271,0.0017702298937365413
1746476979.0790396,272,0.0018432409269735217
1746477155.3308496,273,0.0018867553444579244
1746477331.6650693,274,0.0017909526359289885
1746477507.9458435,275,0.0017778842011466622
1746477683.8586996,276,0.0018112381221726537
1746477860.0901842,277,0.0018203026847913861
1746478036.3706334,278,0.0019186267163604498
1746478212.6884391,279,0.0017942090053111315
1746478389.3051076,280,0.0017686054343357682
1746478565.6097639,281,0.0017300276085734367
1746478741.9565969,282,0.0018346394645050168
1746478918.229747,283,0.0018813279457390308
1746479094.4938233,284,0.001857344526797533
1746479270.7255864,285,0.0017686017090454698
1746479430.2360377,286,0.0018789524910971522
1746479603.5109942,287,0.0017912288894876838
1746479779.795414,288,0.0017492130864411592
1746479956.0905614,289,0.0018190161790698767
1746480132.6689613,290,0.0018242753576487303
1746480308.8651657,291,0.0017829621210694313
1746480485.1855662,292,0.0019086921820417047
1746480661.5400999,293,0.0019157592905685306
1746480837.784559,294,0.0017628733767196536
1746481014.1203613,295,0.001753810211084783
1746481190.42214,296,0.0018333537736907601
1746481366.3439589,297,0.0017433742759749293
1746481542.632664,298,0.001819857396185398
1746481718.933036,299,0.0017154378583654761
