Wall time,Step,Value
1746093218.2247708,0,0.02528958022594452
1746093336.3906977,1,0.004942919593304396
1746093454.700683,2,0.0035843062214553356
1746093573.5295672,3,0.003010521410033107
1746093694.0319786,4,0.002707483246922493
1746093814.1874955,5,0.0026285345666110516
1746093933.988235,6,0.0022344670724123716
1746094053.552439,7,0.002078084275126457
1746094173.587619,8,0.0020089615136384964
1746094294.0318208,9,0.0019640843383967876
1746094768.9597278,10,0.0018655926687642932
1746094888.8354518,11,0.0017590810311958194
1746095006.8378708,12,0.0018169895047321916
1746095124.7793217,13,0.0016693187644705176
1746095242.920847,14,0.0016145806293934584
1746095360.8375194,15,0.0016171177849173546
1746095478.8126032,16,0.00155666284263134
1746095596.9456563,17,0.0014867231948301196
1746095715.1789973,18,0.0014904083218425512
1746095833.7435386,19,0.0013229538453742862
1746096316.3119023,20,0.0014756293967366219
1746096435.9243202,21,0.0013351640664041042
1746096555.212269,22,0.0013116856571286917
1746096674.8898351,23,0.0012476147385314107
1746096794.6238115,24,0.0012596496380865574
1746096914.6285446,25,0.001365073025226593
1746097034.6002655,26,0.0012480056611821055
1746097153.4804225,27,0.0012895737309008837
1746097271.446575,28,0.0012854841770604253
1746097389.3264184,29,0.0012136447476223111
1746097875.0301538,30,0.0012686483096331358
1746097992.761791,31,0.001244464423507452
1746098110.478043,32,0.001169951050542295
1746098228.3643603,33,0.001221704762428999
1746098346.3091989,34,0.001121224369853735
1746098464.1798165,35,0.0011215710546821356
1746098582.4817035,36,0.0011484893038868904
1746098700.7655287,37,0.0011079050600528717
1746098818.8573437,38,0.0011154466774314642
1746098937.0858006,39,0.0011109751649200916
1746099423.3225222,40,0.0011715139262378216
1746099541.032744,41,0.0010996345663443208
1746099658.7768152,42,0.0011420783121138811
1746099776.3687918,43,0.0010703856823965907
1746099894.0565603,44,0.0010560875525698066
1746100011.8654077,45,0.0010728657944127917
1746100129.5193264,46,0.0010813898406922817
1746100247.3160152,47,0.0011896202340722084
1746100365.169937,48,0.0011306320084258914
1746100482.286439,49,0.0009992022532969713
1746100891.961992,50,0.0010481966892257333
1746100996.5232017,51,0.0010103511158376932
1746101100.7188034,52,0.0010042840149253607
1746101205.1677787,53,0.0010471597779542208
1746101309.4935567,54,0.0010004484793171287
1746101413.715994,55,0.0010197089286521077
1746101517.9798634,56,0.001064404146745801
1746101622.3687754,57,0.001012439839541912
1746101726.6151023,58,0.0010764694306999445
1746101830.9677398,59,0.0009863788727670908
1746102250.9190385,60,0.001063704490661621
1746102355.3060641,61,0.0010218897368758917
1746102459.4688814,62,0.0009760929387994111
1746102563.7519677,63,0.0010203929850831628
1746102667.876347,64,0.001007908838801086
1746102772.3988066,65,0.0009494489640928805
1746102876.9261053,66,0.001003171200864017
1746102981.2035112,67,0.0009657919290475547
1746103085.3178267,68,0.0010108404094353318
1746103189.4767945,69,0.0009677188354544342
1746103596.5037496,70,0.0009261577506549656
1746103700.9749537,71,0.0009543455671519041
1746103805.265847,72,0.0009581215563230217
1746103909.5828452,73,0.0009906255872920156
1746104013.9233797,74,0.0009555851574987173
1746104118.0509243,75,0.0009611581335775554
1746104222.400269,76,0.000936193740926683
1746104326.8990152,77,0.000982307712547481
1746104431.4338186,78,0.0010054493322968483
1746104535.9814281,79,0.0009478082065470517
1746104950.9509833,80,0.0010156122734770179
1746105055.4421918,81,0.0008811533334665
1746105159.7157555,82,0.000994024914689362
1746105263.915864,83,0.0009632620494812727
1746105368.3876333,84,0.0008708029636181891
1746105472.951626,85,0.0009756150539033115
1746105577.4135003,86,0.0009708703146316111
1746105681.5314698,87,0.0008914690697565675
1746105786.0028574,88,0.0009894667891785502
1746105890.1561224,89,0.000897778372745961
1746106309.0666687,90,0.0009068343788385391
1746106413.5742996,91,0.0009277037461288273
1746106517.79389,92,0.0009541007457301021
1746106622.1188724,93,0.0009121124166995287
1746106726.722899,94,0.000929047993849963
1746106831.162446,95,0.0009118726593442261
1746106935.5857048,96,0.0009500939631834626
1746107040.0874274,97,0.0009012840455397964
1746107144.5812798,98,0.0009471563971601427
1746107249.0348535,99,0.0008402214152738452
1746107667.133038,100,0.0009286696440540254
1746107771.3004556,101,0.0008819182403385639
1746107875.6692193,102,0.0008414637995883822
1746107979.9130585,103,0.0008923799032345414
1746108084.068568,104,0.0008680874016135931
1746108188.2980413,105,0.0009298111544921994
1746108292.7995386,106,0.0008972150972113013
1746108397.0848033,107,0.0008518079412169755
1746108501.633085,108,0.0009481542510911822
1746108605.9712715,109,0.0009279711521230638
1746109026.1109908,110,0.0008843047544360161
1746109130.4929824,111,0.000872056232765317
1746109234.8683243,112,0.0008677789010107517
1746109339.1352942,113,0.0008900995599105954
1746109443.2518718,114,0.0008988907211460173
1746109547.7207441,115,0.0009063357138074934
1746109652.0170548,116,0.0009031303343363106
1746109756.5955389,117,0.0009053790126927197
1746109861.1114435,118,0.0009039083961397409
1746109965.3470852,119,0.0008755341405048966
1746110382.164876,120,0.0008629325311630964
1746110486.3159497,121,0.0008881959947757423
1746110590.6457345,122,0.0009670863510109484
1746110695.3324213,123,0.0008623843896202743
1746110799.8172405,124,0.0008908790186978877
1746110904.234582,125,0.0008496494847349823
1746111008.6947417,126,0.0008474484784528613
1746111112.8840332,127,0.000859595718793571
1746111217.4498055,128,0.0008449215674772859
1746111322.1340399,129,0.0008462612167932093
1746111728.3838775,130,0.0008798674098215997
1746111832.5975218,131,0.0008829692960716784
1746111937.0822978,132,0.0008480225806124508
1746112041.3343039,133,0.0008794839959591627
1746112145.6344228,134,0.0008634098339825869
1746112250.050241,135,0.0008865308482199907
1746112354.2155614,136,0.0008361873333342373
1746112458.6815314,137,0.0008279168978333473
1746112563.150042,138,0.0008347826660610735
1746112667.645314,139,0.0008331009303219616
1746113088.332354,140,0.0008368410635739565
1746113192.5338278,141,0.0008417724748142064
1746113296.9993412,142,0.0008409444126300514
1746113401.5709152,143,0.0008723739883862436
1746113505.7350428,144,0.000854277575854212
1746113610.3127222,145,0.0008518270333297551
1746113714.6265204,146,0.0008068086463026702
1746113818.7329216,147,0.0007725430768914521
1746113922.952999,148,0.0008538869442418218
1746114027.2642121,149,0.0008500179974362254
