Wall time,Step,Value
1746423732.3385334,0,0.025621581822633743
1746423819.4251816,1,0.005003525409847498
1746423906.0081196,2,0.003653802676126361
1746423993.1323571,3,0.0030353176407516003
1746424080.028094,4,0.002736399881541729
1746424167.3935971,5,0.0024523893371224403
1746424254.9013896,6,0.0023847068659961224
1746424342.4657197,7,0.0022165467962622643
1746424429.4482756,8,0.0020252345129847527
1746424519.4069579,9,0.001978582702577114
1746424606.9458601,10,0.001924659125506878
1746424694.3257198,11,0.0017162394942715764
1746424781.6420925,12,0.00162498711142689
1746424866.2910712,13,0.0017171282088384032
1746424950.3104022,14,0.0015591925475746393
1746425034.4222481,15,0.0016122222878038883
1746425118.4576113,16,0.0016220505349338055
1746425202.4779544,17,0.0014335036976262927
1746425286.5494804,18,0.0014478509547188878
1746425370.7204957,19,0.001416768878698349
1746425455.0864778,20,0.0013904798543080688
1746425539.2197042,21,0.0014680743915960193
1746425623.255007,22,0.0012897750129923224
1746425707.4241667,23,0.0012888682540506124
1746425791.505601,24,0.0014292572159320116
1746425875.4731548,25,0.0013421470066532493
1746425959.5758138,26,0.001257493277080357
1746426043.6719072,27,0.0012069251388311386
1746426127.6864057,28,0.0012796178925782442
1746426211.8609517,29,0.0012160531478002667
1746426506.18565,30,0.0012163418577983975
1746426590.1675794,31,0.0012341334950178862
1746426674.3051367,32,0.0012297944631427526
1746426758.3321986,33,0.001268832478672266
1746426842.4963582,34,0.0011467449367046356
1746426926.8327572,35,0.0011740971822291613
1746427010.8765345,36,0.0011829622089862823
1746427094.9873576,37,0.0011983014410361648
1746427179.1036458,38,0.0011656080605462193
1746427263.1705534,39,0.001106463372707367
1746427347.4999235,40,0.001075980020686984
1746427431.6023107,41,0.0011244744528084993
1746427515.7028778,42,0.0010843861382454634
1746427599.7931669,43,0.0011139267589896917
1746427683.8650625,44,0.0011353491572663188
1746427767.9724567,45,0.001051399391144514
1746427852.0649865,46,0.0011350447311997414
1746427936.1060863,47,0.001023078802973032
1746428020.204843,48,0.0011159032583236694
1746428104.2807,49,0.001110419980250299
1746428188.61602,50,0.0010436117881909013
1746428272.702581,51,0.0010449769906699657
1746428356.8060918,52,0.0010654962388798594
1746428440.922802,53,0.0010249116457998753
1746428524.9713726,54,0.0009842200670391321
1746428609.0392196,55,0.0010330501245334744
1746428693.160988,56,0.0010180347599089146
1746428777.2306628,57,0.0010129367001354694
1746428861.3254156,58,0.0010094194440171123
1746428945.3894289,59,0.001013763714581728
1746429249.5730996,60,0.0010002575581893325
1746429333.7067742,61,0.0009701090748421848
1746429417.8234534,62,0.0009763194248080254
1746429501.927813,63,0.0010382408509030938
1746429586.0369506,64,0.001009531901217997
1746429670.1593075,65,0.0009770666947588325
1746429754.2606888,66,0.0010447647655382752
1746429838.3635845,67,0.0009739852393977344
1746429922.3823802,68,0.0009807352907955647
1746430006.458547,69,0.0009737721993587911
1746430090.8318841,70,0.0009697817149572074
1746430174.952835,71,0.0009934371337294579
